OBSID,teacher_turn_idx,teacher_text,student_turn_idx,student_text,matched_keywords,context_window,is_shutdown,confidence,reasoning
853,505,No.,504,Nine.,no_start,"[student] That’s 60.
[teacher] What’s this?
[student] Nine.
[teacher] No. <<<
[student] Oh, wait, it doesn’t have a line.
[student] I know what it is.",True,0.75,Student gives a mathematical answer ('Nine') and teacher says only 'No.' with no explanation. Moves on to other students.
879,261,No. Student N?,260,Like a vertex like it was doing it like math specifically the edges but like sides near the edges. Like _________ circle or _________.,no_start,"[student] The vertices are the corners and the vertex is how many –
[teacher] Not quite. Help him out. What’s the difference between a vertex and a vertices? Student D?
[student] Like a vertex like it was doing it like math specifically the edges but like sides near the edges. Like _________ circle or _________.
[teacher] No. Student N? <<<
[student] It’s the lines that make the vertex?
[teacher] No. Think. Think. Student E?",True,0.75,Student attempts to explain vertex/vertices difference and teacher says 'No' then immediately calls on another student without engaging with the attempt.
879,263,No. Think. Think. Student E?,262,It’s the lines that make the vertex?,no_start,"[student] Like a vertex like it was doing it like math specifically the edges but like sides near the edges. Like _________ circle or _________.
[teacher] No. Student N?
[student] It’s the lines that make the vertex?
[teacher] No. Think. Think. Student E? <<<
[student] ___________ of the shape?
[teacher] No. Look. Vertex. Oops. Bad marker. Vertex and vertices. Come on. Think, think, think. Get your brains back working. Think. How are they – what’s the difference between these two things? Student B?",True,0.7,"Student offers a mathematical definition attempt and teacher says 'No. Think. Think.' then calls on another student. Minimal engagement with the student's reasoning, though 'Think' could be seen as encouragement."
905,384,No.,383,Oh 2.,no_start,"[student] The width is 4.
[teacher] No, this is the length. So the width is this way.
[student] Oh 2.
[teacher] No. <<<
[student] 3.
[teacher] How many boxes are going this way? You look at the bottom. You don’t look at the side. So if this was just like flat like that, your length would be what? 4, your width would be what?",True,0.75,"Student gives a mathematical answer (2) for the width and teacher says only 'No.' with no explanation. However, teacher does explain shortly after when next student also gets it wrong."
906,20,"No. Raise your hand. What squares do we have? We have X, the X squared, then the number 1. So how many X squares do you think you’re going to count out, Student A?",19,6.,no_start,"[student] X to the 2nd.
[teacher] X to the 2nd power. X squared. And then you’re going to have the number 1, and then you have a negative 1. So what I want you to do is really quick, at the top of your desk, group them together. Combine the ones that are the same, because we’re going to need those. So combine the ones that are the same. So you should be combining the ones that are the same and putting them to the top, not writing anything yet. You should be combining the ones that are the same and putting them to the top. If I gave you a ruler may I have it back please? So the negative ones would be in its own group, and the positive ones would be in its own group. Once you’re done with that you will be sitting in listening position. Then I know that you’re done. All right, so I wrote the problem. 3X squared plus X plus 4 plus 2X squared plus 2X plus 1 on the board. So what I want you to do is, on the left hand side of your desk, I want you to count out -- how many tiles do you think you’re going to count out for 3X squared?
[student] 6.
[teacher] No. Raise your hand. What squares do we have? We have X, the X squared, then the number 1. So how many X squares do you think you’re going to count out, Student A? <<<
[student] 3.
[teacher] 3. So I want you to count out 3 X squares now. Now many regular X’s do you think you should count out?",True,0.75,"Student gives a mathematical answer (6) and teacher says 'No. Raise your hand.' Dismisses with behavior correction, then redirects without engaging with why 6 was wrong."
909,46,"No, I heard it.",45,Double bar graph.,no_start,"[student] You want us to write them down?
[teacher] No, you don't have to write those examples down. And the last type of graph will be what, guys? It's not a pie graph, what is it?
[student] Double bar graph.
[teacher] No, I heard it. <<<
[student] Circle.
[teacher] Circle graph. Not a pie, a circle graph.",True,0.55,Teacher says No I heard it and moves on to another student without explaining why double bar graph was wrong though context is somewhat ambiguous
910,328,"No, when you multiply decimals, you can’t simplify.",327,To make sure to simplify.,no_start,"[multiple students] Line up.
[teacher] Line up. You must line up your decimals. When you multiply, what’s important, Student R, when you multiply decimals?
[student] To make sure to simplify.
[teacher] No, when you multiply decimals, you can’t simplify. <<<
[student] .
[teacher] What do you have to do when you multiply? What do you have to do? Shout it out Student E.",True,0.7,Teacher says No when you multiply decimals you cant simplify but does not engage with why student thought simplifying was needed and moves on to ask another question
910,557,No.,556,3.,no_start,"[student] .
[teacher] So how many numbers are gonna be the right of the decimal on number 11?
[student] 3.
[teacher] No. <<<
[student] 2.
[teacher] How many in 12?",True,0.85,Student gives math answer 3 to a decimal question and teacher says just No with no explanation then moves to next student
924,87,No. Student C?,86,Find the tenths place.,no_start,"[student] .
[teacher] Correct. Put a point up for your team, Student M. Next two people up to the board. What was another helpful hint I gave you that's going to make sure you remember which order you're supposed to put them in, when you're doing this on the test? What did you say, honey?
[student] Find the tenths place.
[teacher] No. Student C? <<<
[student] Tenths?
[teacher] No. Remember I said so you remember which order to put them in. So if I said put them in order from greatest to least, what should you put down first on the left? G then an L on the right. Here we go. Next problem. This is a basic long division problem. Okay. Your dividend is 8,258. Your divisor is 96. Guys, remember estimating is going to help you on this. That would be a good starting point. Yes, give it as a remainder.",True,0.85,Student gives math answer Find the tenths place and teacher says No then immediately calls on another student without any explanation
924,89,"No. Remember I said so you remember which order to put them in. So if I said put them in order from greatest to least, what should you put down first on the left? G then an L on the right. Here we go. Next problem. This is a basic long division problem. Okay. Your dividend is 8,258. Your divisor is 96. Guys, remember estimating is going to help you on this. That would be a good starting point. Yes, give it as a remainder.",88,Tenths?,no_start,"[student] Find the tenths place.
[teacher] No. Student C?
[student] Tenths?
[teacher] No. Remember I said so you remember which order to put them in. So if I said put them in order from greatest to least, what should you put down first on the left? G then an L on the right. Here we go. Next problem. This is a basic long division problem. Okay. Your dividend is 8,258. Your divisor is 96. Guys, remember estimating is going to help you on this. That would be a good starting point. Yes, give it as a remainder. <<<
[student] .
[teacher] No. Who's next over on Student J's team?",True,0.7,Student says Tenths and teacher says No then provides the answer about G and L ordering without engaging with why tenths was wrong
924,147,No. Let's go back over here to this team.,146,8—,no_start,"[student] I haven't finished it.
[teacher] .
[student] 8—
[teacher] No. Let's go back over here to this team. <<<
[student] $8.10
[teacher] This team?",True,0.8,Student gives math answer 8 and teacher says No then immediately moves to another team without explanation
